OrganizationIdentifier,OrganizationFormalName,ActivityIdentifier,ActivityTypeCode,ActivityMediaName,ActivityMediaSubdivisionName,ActivityStartDate,ActivityStartTime/Time,ActivityStartTime/TimeZoneCode,ActivityEndDate,ActivityEndTime/Time,ActivityEndTime/TimeZoneCode,ActivityRelativeDepthName,ActivityDepthHeightMeasure/MeasureValue,ActivityDepthHeightMeasure/MeasureUnitCode,ActivityDepthAltitudeReferencePointText,ActivityTopDepthHeightMeasure/MeasureValue,ActivityTopDepthHeightMeasure/MeasureUnitCode,ActivityBottomDepthHeightMeasure/MeasureValue,ActivityBottomDepthHeightMeasure/MeasureUnitCode,ProjectIdentifier,ProjectName,ActivityConductingOrganizationText,MonitoringLocationIdentifier,MonitoringLocationName,ActivityCommentText,SampleAquifer,HydrologicCondition,HydrologicEvent,ActivityLocation/LatitudeMeasure,ActivityLocation/LongitudeMeasure,SampleCollectionMethod/MethodIdentifier,SampleCollectionMethod/MethodIdentifierContext,SampleCollectionMethod/MethodName,SampleCollectionMethod/MethodDescriptionText,SampleCollectionEquipmentName,ResultIdentifier,ResultDetectionConditionText,MethodSpeciationName,CharacteristicName,ResultSampleFractionText,ResultMeasureValue,ResultMeasure/MeasureUnitCode,MeasureQualifierCode,ResultStatusIdentifier,StatisticalBaseCode,ResultValueTypeName,ResultWeightBasisText,ResultTimeBasisText,ResultTemperatureBasisText,ResultParticleSizeBasisText,DataQuality/PrecisionValue,DataQuality/BiasValue,DataQuality/ConfidenceIntervalValue,DataQuality/UpperConfidenceLimitValue,DataQuality/LowerConfidenceLimitValue,ResultCommentText,USGSPCode,ResultDepthHeightMeasure/MeasureValue,ResultDepthHeightMeasure/MeasureUnitCode,ResultDepthAltitudeReferencePointText,SubjectTaxonomicName,SampleTissueAnatomyName,BinaryObjectFileName,BinaryObjectFileTypeCode,ResultFileUrl,ResultAnalyticalMethod/MethodIdentifier,ResultAnalyticalMethod/MethodIdentifierContext,ResultAnalyticalMethod/MethodName,ResultAnalyticalMethod/MethodUrl,ResultAnalyticalMethod/MethodDescriptionText,LaboratoryName,AnalysisStartDate,ResultLaboratoryCommentText,ResultDetectionQuantitationLimitUrl,DetectionQuantitationLimitTypeName,DetectionQuantitationLimitMeasure/MeasureValue,DetectionQuantitationLimitMeasure/MeasureUnitCode,LabSamplePreparationUrl,LastUpdated,ProviderName
SRMTWRP_WQX,Saint Regis Mohawk Tribe (Tribal),SRMTWRP_WQX-ADMA2014-8-8,Field Msr/Obs,Water,,2014-08-08,,,,,,,,,,,,,,SRMT_106 Monitoring,SRMT_106 Monitoring,,SRMTWRP_WQX-ADMA,Adams Marina,,,,,45.0202300000,-74.5900000000,MS5_Sampling,SRMTWRP_WQX,sample collection procedure,,Probe/Sensor,STORET-401845298,,,Salinity,,0.15,ppt,,Final,Geometric Mean,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,2014-08-08,,,,,,,2015-02-10T12:39:50,STORET
YRITWC,Yukon River Inter-Tribal Watershed Council (Tribal),YRITWC-TACFA1B:20140715:14452:FM:PS,Field Msr/Obs,Water,,2014-07-15,,,,,,,,,,,,,,ION,Indigenous Observation Network,,YRITWC-TACFA1B,Tagish River,,,,,60.2934280000,-134.2624720000,Field Sample_Meter,YRITWC,Field Sample,Field characteristics taken with meter,Probe/Sensor,STORET-903171025,,,Dissolved oxygen (DO),,11.82,None,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-07-19T18:13:53,STORET
YRITWC,Yukon River Inter-Tribal Watershed Council (Tribal),YRITWC-14424:20140702:TACFA1B:SR:WB,Sample-Routine,Water,,2014-07-02,,,,,,,,,,,,,,ION,Indigenous Observation Network,,YRITWC-TACFA1B,Tagish River,,,,,60.2934280000,-134.2624720000,Grab Sample_Bottle,YRITWC,Grab Sample Method,Samples taken at one time. Collection bottle rinsed three times with stream water before collection. Samples then filtered through washed syringe before placing into specified sample containers,Water Bottle,STORET-906952980,,,Potassium,Dissolved,0.801706691934878,mg/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,I-1472-87,USDOI/USGS,Metals in Water by ICP,,https://www.nemi.gov/methods/method_summary/8896/,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/YRITWC/activities/YRITWC-14424%3A20140702%3ATACFA1B%3ASR%3AWB/results/906952980/resdetectqntlmts,Lower Quantitation Limit,.02,mg/L,,2021-08-09T20:07:58,STORET
YRITWC,Yukon River Inter-Tribal Watershed Council (Tribal),YRITWC-14423:20140703:YUYDA1A:SR:WB,Sample-Routine,Water,,2014-07-03,,,,,,,,,,,,,,ION,Indigenous Observation Network,,YRITWC-YUYDA1A,Yukon River above Dawson,,,,,64.0283370000,-139.4781310000,Grab Sample_Bottle,YRITWC,Grab Sample Method,Samples taken at one time. Collection bottle rinsed three times with stream water before collection. Samples then filtered through washed syringe before placing into specified sample containers,Water Bottle,STORET-906964629,,,Magnesium,Dissolved,8.567637662149,mg/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,I-1472-87,USDOI/USGS,Metals in Water by ICP,,https://www.nemi.gov/methods/method_summary/8896/,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/YRITWC/activities/YRITWC-14423%3A20140703%3AYUYDA1A%3ASR%3AWB/results/906964629/resdetectqntlmts,Lower Quantitation Limit,0.010,mg/L,,2021-08-09T20:09:05,STORET
YRITWC,Yukon River Inter-Tribal Watershed Council (Tribal),YRITWC-YUYXY1A:20140618:14402:FM:PS,Field Msr/Obs,Water,,2014-06-18,,,,,,,,,,,,,,ION,Indigenous Observation Network,,YRITWC-YUYXY1A,Yukon River above Whitehorse,,,,,60.5735000000,-134.6696000000,Field Sample_Meter,YRITWC,Field Sample,Field characteristics taken with meter,Probe/Sensor,STORET-903175321,,,Conductivity,,47,%,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-07-19T18:14:37,STORET
MNPCA,Minnesota Pollution Control Agency - Ambient Surface Water,MNPCA-S007-127.1406121450.000S,Sample-Routine,Water,Surface Water,2014-06-12,14:50:00,CDT,,,,,,,,,,,,PRJ00330,Watershed Pollutant Load Monitoring Network (WPLMN),,MNPCA-S007-127,"RED R OF THE NORTH AT EMERSON, MANITOBA. MANITOBA 200","Warm, sunny, windy, good flow, some rain yesterday, muddy, some birds at site",,,,49.0027110000,-97.2221580000,G,MNPCA,"Grab sample.  Submerge and fill a water sampling vessel, or sample directly into the sample bottle provided by the an...",,Van Dorn Bottle,STORET-558395045,,,Turbidity,Total,96.3,NTU,,Final,,Actual,,,,,,,,,,,,,,,,,,,,180.1,USEPA,Turbidity by Nephelometry,,https://www.nemi.gov/methods/method_summary/5217/,MN00918,1901-01-01,,,,,,,2016-06-06T12:42:22,STORET
SRMTWRP_WQX,Saint Regis Mohawk Tribe (Tribal),SRMTWRP_WQX-MCAWP2014-5-21,Field Msr/Obs,Water,,2014-05-21,,,,,,,,,,,,,,SRMT_106 Monitoring,SRMT_106 Monitoring,,SRMTWRP_WQX-MCAWP,MCA Water Plant,,,,,45.0049900000,-74.6515000000,MS5_Sampling,SRMTWRP_WQX,sample collection procedure,,Probe/Sensor,STORET-401847007,,,Dissolved oxygen (DO),,94.50,%,,Final,Geometric Mean,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,2014-05-21,,,,,,,2015-02-10T12:40:12,STORET
SRMTWRP_WQX,Saint Regis Mohawk Tribe (Tribal),SRMTWRP_WQX-STRI2014-5-7,Field Msr/Obs,Water,,2014-05-07,,,,,,,,,,,,,,SRMT_106 Monitoring,SRMT_106 Monitoring,,SRMTWRP_WQX-STRI,St. Regis Island,,,,,45.0309200000,-74.6080000000,MS5_Sampling,SRMTWRP_WQX,sample collection procedure,,Probe/Sensor,STORET-401850459,,,Dissolved oxygen (DO),,13.42,mg/L,,Final,Geometric Mean,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,2014-05-07,,,,,,,2015-02-10T12:40:54,STORET
SRMTWRP_WQX,Saint Regis Mohawk Tribe (Tribal),SRMTWRP_WQX-STRI2014-5-21,Field Msr/Obs,Water,,2014-05-21,,,,,,,,,,,,,,SRMT_106 Monitoring,SRMT_106 Monitoring,,SRMTWRP_WQX-STRI,St. Regis Island,,,,,45.0309200000,-74.6080000000,MS5_Sampling,SRMTWRP_WQX,sample collection procedure,,Probe/Sensor,STORET-401850486,,,pH,,0.02,None,,Final,Standard Deviation,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,2014-05-21,,,,,,,2015-02-10T12:40:54,STORET
MNPCA,Minnesota Pollution Control Agency - Ambient Surface Water,MNPCA-S007-127.1405291500.000S,Sample-Routine,Water,Surface Water,2014-05-29,15:00:00,CDT,,,,,,,,,,,,PRJ00330,Watershed Pollutant Load Monitoring Network (WPLMN),,MNPCA-S007-127,"RED R OF THE NORTH AT EMERSON, MANITOBA. MANITOBA 200","Hot, sunny, windy, good muddy flow",,,,49.0027110000,-97.2221580000,G,MNPCA,"Grab sample.  Submerge and fill a water sampling vessel, or sample directly into the sample bottle provided by the an...",,Van Dorn Bottle,STORET-558395062,,as P,Phosphorus,Total,0.214,mg/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,365.3,USEPA,Phosphorus by Two Reagent Colorimetry,,https://www.nemi.gov/methods/method_summary/5255/,MN00918,1901-01-01,,,,,,,2016-06-06T12:42:22,STORET
MNPCA,Minnesota Pollution Control Agency - Ambient Surface Water,MNPCA-S007-127.1411051350.000S,Sample-Routine,Water,Surface Water,2014-11-05,13:50:00,CST,,,,,,,,,,,,PRJ00330,Watershed Pollutant Load Monitoring Network (WPLMN),,MNPCA-S007-127,"RED R OF THE NORTH AT EMERSON, MANITOBA. MANITOBA 200",Very low flow. Stage steadily declining/nearing base flow. Cloudy water but clearest observation of the season. Several branches along banks and in river on downstream side. Some sun peeking through.,,,,49.0027110000,-97.2221580000,G,MNPCA,"Grab sample.  Submerge and fill a water sampling vessel, or sample directly into the sample bottle provided by the an...",,Van Dorn Bottle,STORET-558389290,,,Total volatile solids,Total,4,mg/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,160.4,USEPA,Volatile Residue,,https://www.nemi.gov/methods/method_summary/5215/,MN00918,1901-01-01,,,,,,,2016-06-06T12:41:16,STORET
MNPCA,Minnesota Pollution Control Agency - Ambient Surface Water,MNPCA-S007-127.1406261440.000S,Sample-Routine,Water,Surface Water,2014-06-26,14:40:00,CDT,,,,,,,,,,,,PRJ00330,Watershed Pollutant Load Monitoring Network (WPLMN),,MNPCA-S007-127,"RED R OF THE NORTH AT EMERSON, MANITOBA. MANITOBA 200","Warm, cloudy, breezy, high water, out of banks, good flow",,,,49.0027110000,-97.2221580000,G,MNPCA,"Grab sample.  Submerge and fill a water sampling vessel, or sample directly into the sample bottle provided by the an...",,Van Dorn Bottle,STORET-558389570,,,Turbidity,Total,91.5,NTU,,Final,,Actual,,,,,,,,,,,,,,,,,,,,180.1,USEPA,Turbidity by Nephelometry,,https://www.nemi.gov/methods/method_summary/5217/,MN00918,1901-01-01,,,,,,,2016-06-06T12:41:19,STORET
YRITWC,Yukon River Inter-Tribal Watershed Council (Tribal),YRITWC-14423:20140703:YUYDA1A:SR:WB,Sample-Routine,Water,,2014-07-03,,,,,,,,,,,,,,ION,Indigenous Observation Network,,YRITWC-YUYDA1A,Yukon River above Dawson,,,,,64.0283370000,-139.4781310000,Grab Sample_Bottle,YRITWC,Grab Sample Method,Samples taken at one time. Collection bottle rinsed three times with stream water before collection. Samples then filtered through washed syringe before placing into specified sample containers,Water Bottle,STORET-906964628,,,Potassium,Dissolved,0.783968230193079,mg/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,I-1472-87,USDOI/USGS,Metals in Water by ICP,,https://www.nemi.gov/methods/method_summary/8896/,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/YRITWC/activities/YRITWC-14423%3A20140703%3AYUYDA1A%3ASR%3AWB/results/906964628/resdetectqntlmts,Lower Quantitation Limit,.02,mg/L,,2021-08-09T20:09:05,STORET
SRMTWRP_WQX,Saint Regis Mohawk Tribe (Tribal),SRMTWRP_WQX-SR0042014-5-21,Field Msr/Obs,Water,,2014-05-21,,,,,,,,,,,,,,SRMT_106 Monitoring,SRMT_106 Monitoring,,SRMTWRP_WQX-SR004,St. Regis 004 Sesi Mitchell,,,,,45.0015500000,-74.6399000000,MS5_Sampling,SRMTWRP_WQX,sample collection procedure,,Probe/Sensor,STORET-401850138,,,Dissolved oxygen (DO),,101.28,%,,Final,Geometric Mean,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,2014-05-21,,,,,,,2015-02-10T12:40:50,STORET
MNPCA,Minnesota Pollution Control Agency - Ambient Surface Water,MNPCA-S007-127.1405141335.000S,Sample-Routine,Water,Surface Water,2014-05-14,13:35:00,CDT,,,,,,,,,,,,PRJ00330,Watershed Pollutant Load Monitoring Network (WPLMN),,MNPCA-S007-127,"RED R OF THE NORTH AT EMERSON, MANITOBA. MANITOBA 200","Cool, cloudy, windy, water is high with good flow, rain in southern basin and high water in local rivers may increase flow on Red",,,,49.0027110000,-97.2221580000,G,MNPCA,"Grab sample.  Submerge and fill a water sampling vessel, or sample directly into the sample bottle provided by the an...",,Van Dorn Bottle,STORET-558395569,,,Total volatile solids,Total,11,mg/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,160.4,USEPA,Volatile Residue,,https://www.nemi.gov/methods/method_summary/5215/,MN00918,1901-01-01,,,,,,,2016-06-06T12:42:27,STORET
SRMTWRP_WQX,Saint Regis Mohawk Tribe (Tribal),SRMTWRP_WQX-MCAWP2014-5-21,Field Msr/Obs,Water,,2014-05-21,,,,,,,,,,,,,,SRMT_106 Monitoring,SRMT_106 Monitoring,,SRMTWRP_WQX-MCAWP,MCA Water Plant,,,,,45.0049900000,-74.6515000000,MS5_Sampling,SRMTWRP_WQX,sample collection procedure,,Probe/Sensor,STORET-401847005,,,Turbidity,,0.09,NTU,,Final,Standard Deviation,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,2014-05-21,,,,,,,2015-02-10T12:40:12,STORET
SRMTWRP_WQX,Saint Regis Mohawk Tribe (Tribal),SRMTWRP_WQX-SR0042014-6-12,Field Msr/Obs,Water,,2014-06-12,,,,,,,,,,,,,,SRMT_106 Monitoring,SRMT_106 Monitoring,,SRMTWRP_WQX-SR004,St. Regis 004 Sesi Mitchell,,,,,45.0015500000,-74.6399000000,MS5_Sampling,SRMTWRP_WQX,sample collection procedure,,Probe/Sensor,STORET-401850158,,,Dissolved oxygen (DO),,92.05,%,,Final,Geometric Mean,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,2014-06-12,,,,,,,2015-02-10T12:40:50,STORET
MNPCA,Minnesota Pollution Control Agency - Ambient Surface Water,MNPCA-S007-127.1406231333.000F,Field Msr/Obs,Water,Surface Water,2014-06-23,13:33:00,CDT,,,,,,,,,,,,PRJ00330,Watershed Pollutant Load Monitoring Network (WPLMN),,MNPCA-S007-127,"RED R OF THE NORTH AT EMERSON, MANITOBA. MANITOBA 200","Warm, sunny, breezy, high water, muddy, good flow",,,,49.0027110000,-97.2221580000,,,,,,STORET-402139608,,,"Stream Physical Appearance, Minnesota (choice list)",Total,3.MUDDY,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,FLD,MNPCA,"Field measurement/observation, generic method",,,,2014-06-23,,,,,,,2015-02-10T15:42:13,STORET
SRMTWRP_WQX,Saint Regis Mohawk Tribe (Tribal),SRMTWRP_WQX-SR0042014-9-12,Field Msr/Obs,Water,,2014-09-12,,,,,,,,,,,,,,SRMT_106 Monitoring,SRMT_106 Monitoring,,SRMTWRP_WQX-SR004,St. Regis 004 Sesi Mitchell,,,,,45.0015500000,-74.6399000000,MS5_Sampling,SRMTWRP_WQX,sample collection procedure,,Probe/Sensor,STORET-401850282,,,Conductivity,,127.38,uS/cm,,Final,Geometric Mean,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,2014-09-12,,,,,,,2015-02-10T12:40:52,STORET
SRMTWRP_WQX,Saint Regis Mohawk Tribe (Tribal),SRMTWRP_WQX-ADMA2014-9-12,Field Msr/Obs,Water,,2014-09-12,,,,,,,,,,,,,,SRMT_106 Monitoring,SRMT_106 Monitoring,,SRMTWRP_WQX-ADMA,Adams Marina,,,,,45.0202300000,-74.5900000000,MS5_Sampling,SRMTWRP_WQX,sample collection procedure,,Probe/Sensor,STORET-401845345,,,Turbidity,,0.00,NTU,,Final,Geometric Mean,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,2014-09-12,,,,,,,2015-02-10T12:39:50,STORET
MNPCA,Minnesota Pollution Control Agency - Ambient Surface Water,MNPCA-S007-127.1405141335.000F,Field Msr/Obs,Water,Surface Water,2014-05-14,13:35:00,CDT,,,,,,,,,,,,PRJ00330,Watershed Pollutant Load Monitoring Network (WPLMN),,MNPCA-S007-127,"RED R OF THE NORTH AT EMERSON, MANITOBA. MANITOBA 200","Cool, cloudy, windy, water is high with good flow, rain in southern basin and high water in local rivers may increase flow on Red",,,,49.0027110000,-97.2221580000,,,,,,STORET-402140261,,,"Transparency, tube with disk",Total,8,cm,,Final,,Actual,,,,,,,,,,,,,,,,,,,,FLD SECCHI TUBE,MNPCA,"Secchi Transparency Tube, 100 cm",,,,2014-05-14,,,,,,,2015-02-10T15:42:35,STORET
SRMTWRP_WQX,Saint Regis Mohawk Tribe (Tribal),SRMTWRP_WQX-SR0042014-5-7,Field Msr/Obs,Water,,2014-05-07,,,,,,,,,,,,,,SRMT_106 Monitoring,SRMT_106 Monitoring,,SRMTWRP_WQX-SR004,St. Regis 004 Sesi Mitchell,,,,,45.0015500000,-74.6399000000,MS5_Sampling,SRMTWRP_WQX,sample collection procedure,,Probe/Sensor,STORET-401850100,,,Salinity,,0.02,ppt,,Final,Geometric Mean,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,2014-05-07,,,,,,,2015-02-10T12:40:50,STORET
YRITWC,Yukon River Inter-Tribal Watershed Council (Tribal),YRITWC-YUYXY1A:20140217:14308:FR:WB,Quality Control Sample-Field Replicate,Water,,2014-02-17,,,,,,,,,,,,,,ION,Indigenous Observation Network,,YRITWC-YUYXY1A,Yukon River above Whitehorse,,,,,60.5735000000,-134.6696000000,Grab Sample_Bottle,YRITWC,Grab Sample Method,Samples taken at one time. Collection bottle rinsed three times with stream water before collection. Samples then filtered through washed syringe before placing into specified sample containers,Water Bottle,STORET-907425731,,,Sodium,Dissolved,50.5828554,mg/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,I-1472-87,USDOI/USGS,Metals in Water by ICP,,https://www.nemi.gov/methods/method_summary/8896/,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/YRITWC/activities/YRITWC-YUYXY1A%3A20140217%3A14308%3AFR%3AWB/results/907425731/resdetectqntlmts,Lower Quantitation Limit,0.200,mg/L,,2021-08-11T15:18:52,STORET
YRITWC,Yukon River Inter-Tribal Watershed Council (Tribal),YRITWC-TACFA1B:20140619:14398:FB:WB,Quality Control Sample-Field Blank,Water,,2014-06-19,,,,,,,,,,,,,,ION,Indigenous Observation Network,,YRITWC-TACFA1B,Tagish River,,,,,60.2934280000,-134.2624720000,Grab Sample_Bottle,YRITWC,Grab Sample Method,Samples taken at one time. Collection bottle rinsed three times with stream water before collection. Samples then filtered through washed syringe before placing into specified sample containers,Water Bottle,STORET-907372158,,,Calcium,Dissolved,0.0381482443,mg/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,I-1472-87,USDOI/USGS,Metals in Water by ICP,,https://www.nemi.gov/methods/method_summary/8896/,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/YRITWC/activities/YRITWC-TACFA1B%3A20140619%3A14398%3AFB%3AWB/results/907372158/resdetectqntlmts,Lower Quantitation Limit,0.020,mg/L,,2021-08-10T15:02:25,STORET
SRMTWRP_WQX,Saint Regis Mohawk Tribe (Tribal),SRMTWRP_WQX-MCAWP2014-10-10,Field Msr/Obs,Water,,2014-10-10,,,,,,,,,,,,,,SRMT_106 Monitoring,SRMT_106 Monitoring,,SRMTWRP_WQX-MCAWP,MCA Water Plant,,,,,45.0049900000,-74.6515000000,MS5_Sampling,SRMTWRP_WQX,sample collection procedure,,Probe/Sensor,STORET-401847213,,,Dissolved oxygen (DO),,0.02,mg/L,,Final,Standard Deviation,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,2014-10-10,,,,,,,2015-02-10T12:40:14,STORET
YRITWC,Yukon River Inter-Tribal Watershed Council (Tribal),YRITWC-14390:20140618:YUYDA1A:SR:WB,Sample-Routine,Water,,2014-06-18,,,,,,,,,,,,,,ION,Indigenous Observation Network,,YRITWC-YUYDA1A,Yukon River above Dawson,,,,,64.0283370000,-139.4781310000,Grab Sample_Bottle,YRITWC,Grab Sample Method,Samples taken at one time. Collection bottle rinsed three times with stream water before collection. Samples then filtered through washed syringe before placing into specified sample containers,Water Bottle,STORET-906964463,,,Alkalinity,Dissolved,78.370640838,mg/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,I-2030-89,USDOI/USGS,Alkalinity of water samples,,https://www.nemi.gov/methods/method_summary/8950/,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/YRITWC/activities/YRITWC-14390%3A20140618%3AYUYDA1A%3ASR%3AWB/results/906964463/resdetectqntlmts,Lower Quantitation Limit,0.00,mg/L,,2021-08-09T20:09:04,STORET
SRMTWRP_WQX,Saint Regis Mohawk Tribe (Tribal),SRMTWRP_WQX-ADMA2014-7-11,Field Msr/Obs,Water,,2014-07-11,,,,,,,,,,,,,,SRMT_106 Monitoring,SRMT_106 Monitoring,,SRMTWRP_WQX-ADMA,Adams Marina,,,,,45.0202300000,-74.5900000000,MS5_Sampling,SRMTWRP_WQX,sample collection procedure,,Probe/Sensor,STORET-401845245,,,Dissolved oxygen (DO),,0.02,mg/L,,Final,Standard Deviation,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,2014-07-11,,,,,,,2015-02-10T12:39:49,STORET
MNPCA,Minnesota Pollution Control Agency - Ambient Surface Water,MNPCA-S007-127.1406191335.000F,Field Msr/Obs,Water,Surface Water,2014-06-19,13:35:00,CDT,,,,,,,,,,,,PRJ00330,Watershed Pollutant Load Monitoring Network (WPLMN),,MNPCA-S007-127,"RED R OF THE NORTH AT EMERSON, MANITOBA. MANITOBA 200","Warm, overcast, windy, high muddy water, still rising from rain, just out of banks",,,,49.0027110000,-97.2221580000,,,,,,STORET-402139626,,,Dissolved oxygen (DO),Total,7.25,mg/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,FLD,MNPCA,"Field measurement/observation, generic method",,,,2014-06-19,,,,,,,2015-02-10T15:42:13,STORET
MNPCA,Minnesota Pollution Control Agency - Ambient Surface Water,MNPCA-S007-127.1411051350.000F,Field Msr/Obs,Water,Surface Water,2014-11-05,13:50:00,CST,,,,,,,,,,,,PRJ00330,Watershed Pollutant Load Monitoring Network (WPLMN),,MNPCA-S007-127,"RED R OF THE NORTH AT EMERSON, MANITOBA. MANITOBA 200",Very low flow. Stage steadily declining/nearing base flow. Cloudy water but clearest observation of the season. Several branches along banks and in river on downstream side. Some sun peeking through.,,,,49.0027110000,-97.2221580000,,,,,,STORET-402139888,,,Specific conductance,Total,955,uS/cm,,Final,,Actual,,,,,,,,,,,,,,,,,,,,FLD,MNPCA,"Field measurement/observation, generic method",,,,2014-11-05,,,,,,,2015-02-10T15:42:22,STORET
SRMTWRP_WQX,Saint Regis Mohawk Tribe (Tribal),SRMTWRP_WQX-ADMA2014-10-10,Field Msr/Obs,Water,,2014-10-10,,,,,,,,,,,,,,SRMT_106 Monitoring,SRMT_106 Monitoring,,SRMTWRP_WQX-ADMA,Adams Marina,,,,,45.0202300000,-74.5900000000,MS5_Sampling,SRMTWRP_WQX,sample collection procedure,,Probe/Sensor,STORET-401845383,,,Salinity,,0.06,ppt,,Final,Geometric Mean,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,2014-10-10,,,,,,,2015-02-10T12:39:51,STORET
SRMTWRP_WQX,Saint Regis Mohawk Tribe (Tribal),SRMTWRP_WQX-SR0042014-5-7,Field Msr/Obs,Water,,2014-05-07,,,,,,,,,,,,,,SRMT_106 Monitoring,SRMT_106 Monitoring,,SRMTWRP_WQX-SR004,St. Regis 004 Sesi Mitchell,,,,,45.0015500000,-74.6399000000,MS5_Sampling,SRMTWRP_WQX,sample collection procedure,,Probe/Sensor,STORET-401850112,,,Turbidity,,0.15,NTU,,Final,Standard Deviation,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,2014-05-07,,,,,,,2015-02-10T12:40:50,STORET
YRITWC,Yukon River Inter-Tribal Watershed Council (Tribal),YRITWC-14452:20140715:TACFA1B:SR:WB,Sample-Routine,Water,,2014-07-15,,,,,,,,,,,,,,ION,Indigenous Observation Network,,YRITWC-TACFA1B,Tagish River,,,,,60.2934280000,-134.2624720000,Grab Sample_Bottle,YRITWC,Grab Sample Method,Samples taken at one time. Collection bottle rinsed three times with stream water before collection. Samples then filtered through washed syringe before placing into specified sample containers,Water Bottle,STORET-906952946,,,Specific UV Absorbance at 254 nm,Dissolved,461.576729501816,L/mg-cm,,Final,,Actual,,,,,,,,,,,,,,,,,,,,"UV absorbance, 254 nm",YRITWC,"UV absorbance, 254 nm",,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/YRITWC/activities/YRITWC-14452%3A20140715%3ATACFA1B%3ASR%3AWB/results/906952946/resdetectqntlmts,Lower Quantitation Limit,.005,units/cm,,2021-08-09T20:07:58,STORET
SRMTWRP_WQX,Saint Regis Mohawk Tribe (Tribal),SRMTWRP_WQX-SR0042014-4-23,Field Msr/Obs,Water,,2014-04-23,,,,,,,,,,,,,,SRMT_106 Monitoring,SRMT_106 Monitoring,,SRMTWRP_WQX-SR004,St. Regis 004 Sesi Mitchell,,,,,45.0015500000,-74.6399000000,MS5_Sampling,SRMTWRP_WQX,sample collection procedure,,Probe/Sensor,STORET-401850080,,,"Temperature, water",,9.52,deg C,,Final,Geometric Mean,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,2014-04-23,,,,,,,2015-02-10T12:40:49,STORET
MNPCA,Minnesota Pollution Control Agency - Ambient Surface Water,MNPCA-S007-127.1406191335.000F,Field Msr/Obs,Water,Surface Water,2014-06-19,13:35:00,CDT,,,,,,,,,,,,PRJ00330,Watershed Pollutant Load Monitoring Network (WPLMN),,MNPCA-S007-127,"RED R OF THE NORTH AT EMERSON, MANITOBA. MANITOBA 200","Warm, overcast, windy, high muddy water, still rising from rain, just out of banks",,,,49.0027110000,-97.2221580000,,,,,,STORET-402139627,,,pH,Total,7.95,None,,Final,,Actual,,,,,,,,,,,,,,,,,,,,FLD,MNPCA,"Field measurement/observation, generic method",,,,2014-06-19,,,,,,,2015-02-10T15:42:13,STORET
YRITWC,Yukon River Inter-Tribal Watershed Council (Tribal),YRITWC-YUYXY1A:20141001:14572:FM:PS,Field Msr/Obs,Water,,2014-10-01,,,,,,,,,,,,,,ION,Indigenous Observation Network,,YRITWC-YUYXY1A,Yukon River above Whitehorse,,,,,60.5735000000,-134.6696000000,Field Sample_Meter,YRITWC,Field Sample,Field characteristics taken with meter,Probe/Sensor,STORET-903175351,Not Reported,,Conductivity,,,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-07-19T18:14:38,STORET
